dataset,tracker,video,frame,inference_time[ms],confidence,class_index,x1,y1,x2,y2
test,yolov8,D03_20221019181650-00,0,11.335447430610657,0.8558229207992554,0.0,1265.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,1,11.335447430610657,0.8580203056335449,0.0,1266.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,2,11.335447430610657,0.8641443252563477,0.0,1265.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,3,11.335447430610657,0.8582473993301392,0.0,1265.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,4,11.335447430610657,0.8579229712486267,0.0,1266.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,5,11.335447430610657,0.8641401529312134,0.0,1265.0,217.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,6,11.335447430610657,0.8629237413406372,0.0,1265.0,218.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,7,11.335447430610657,0.8596005439758301,0.0,1265.0,218.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,8,11.335447430610657,0.8541386127471924,0.0,1266.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,9,11.335447430610657,0.8613392114639282,0.0,1265.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,10,11.335447430610657,0.8598002195358276,0.0,1265.0,218.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,11,11.335447430610657,0.8609482049942017,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,12,11.335447430610657,0.8583564758300781,0.0,1265.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,13,11.335447430610657,0.8589498996734619,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,14,11.335447430610657,0.8590960502624512,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,15,11.335447430610657,0.8651203513145447,0.0,1265.0,218.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,16,11.335447430610657,0.861068606376648,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,17,11.335447430610657,0.8556586503982544,0.0,1266.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,18,11.335447430610657,0.8637429475784302,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,19,11.335447430610657,0.8661715984344482,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,20,11.335447430610657,0.857253909111023,0.0,1265.0,218.0,1405.0,400.0
test,yolov8,D03_20221019181650-00,21,11.335447430610657,0.8655868768692017,0.0,1265.0,218.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,22,11.335447430610657,0.8650031089782715,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,23,11.335447430610657,0.8595259189605713,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,24,11.335447430610657,0.8427393436431885,0.0,1266.0,218.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,25,11.335447430610657,0.8647719621658325,0.0,1265.0,217.0,1405.0,401.0
test,yolov8,D03_20221019181650-00,26,11.335447430610657,0.8604669570922852,0.0,1265.0,217.0,1405.0,401.0
