dataset,tracker,video,frame,inference_time[ms],confidence,class_index,x1,y1,x2,y2
test,yolov8,D03_20221024161436-00,0,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,1,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,2,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,3,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,4,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,5,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,6,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,7,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,8,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,9,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,10,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,11,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,12,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,13,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,14,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,15,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,16,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,17,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,18,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,19,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,20,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,21,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,22,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,23,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,24,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,25,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,26,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,27,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,28,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,29,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,30,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,31,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,32,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,33,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,34,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,35,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,36,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,37,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,38,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,39,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,40,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,41,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,42,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,43,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,44,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,45,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,46,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,47,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,48,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,49,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,50,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,51,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,52,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,53,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,54,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,55,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,56,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,57,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,58,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,59,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,60,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,61,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,62,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,63,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,64,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,65,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,66,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,67,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,68,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,69,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,70,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,71,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,72,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,73,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,74,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,75,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,76,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,77,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,78,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,79,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,80,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,81,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,82,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,83,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,84,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,85,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,86,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,87,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,88,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,89,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,90,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,91,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,92,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,93,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,94,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,95,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,96,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,97,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,98,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,99,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,100,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,101,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,102,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,103,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,104,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,105,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,106,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,107,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,108,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,109,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,110,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,111,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,112,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,113,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,114,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,115,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,116,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,117,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,118,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,119,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,120,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,121,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,122,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,123,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,124,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,125,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,126,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,127,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,128,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,129,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,130,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,131,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,132,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,133,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,134,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,135,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,136,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,137,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,138,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,139,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,140,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,141,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,142,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,143,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,144,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,145,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,146,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,147,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,148,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,149,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,150,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,151,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,152,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,153,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,154,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,155,,,,1208,135,1395,324
test,yolov8,D03_20221024161436-00,156,,,,1208,135,1395,324
