dataset,tracker,video,frame,inference_time[ms],confidence,class_index,x1,y1,x2,y2
test,yolov8,D03_20221017094758-01,0,10.702697560191154,0.8636518716812134,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,1,10.702697560191154,0.8633499145507812,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,2,10.702697560191154,0.8635804653167725,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,3,10.702697560191154,0.8634846806526184,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,4,10.702697560191154,0.8635481595993042,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,5,10.702697560191154,0.8633865118026733,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,6,10.702697560191154,0.86351078748703,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,7,10.702697560191154,0.8635150194168091,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,8,10.702697560191154,0.8635963201522827,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,9,10.702697560191154,0.8623286485671997,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,10,10.702697560191154,0.8622576594352722,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,11,10.702697560191154,0.8622627258300781,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,12,10.702697560191154,0.8621841073036194,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,13,10.702697560191154,0.8621954917907715,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,14,10.702697560191154,0.8619651198387146,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,15,10.702697560191154,0.8624342083930969,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,16,10.702697560191154,0.8623392581939697,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,17,10.702697560191154,0.8624148368835449,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,18,10.702697560191154,0.8623628616333008,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,19,10.702697560191154,0.862486720085144,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,20,10.702697560191154,0.8627500534057617,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,21,10.702697560191154,0.8631322383880615,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,22,10.702697560191154,0.8627668619155884,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,23,10.702697560191154,0.8623018264770508,0.0,754,17,1063,126
test,yolov8,D03_20221017094758-01,24,10.702697560191154,0.8627371191978455,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,25,10.702697560191154,0.8627302646636963,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,26,10.702697560191154,0.8626887798309326,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,27,10.702697560191154,0.8626629114151001,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,28,10.702697560191154,0.8627057671546936,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,29,10.702697560191154,0.8627886772155762,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,30,10.702697560191154,0.8629890084266663,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,31,10.702697560191154,0.8630303144454956,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,32,10.702697560191154,0.86306232213974,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,33,10.702697560191154,0.8630796074867249,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,34,10.702697560191154,0.8629348278045654,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,35,10.702697560191154,0.8629580736160278,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,36,10.702697560191154,0.8629454374313354,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,37,10.702697560191154,0.8630528450012207,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,38,10.702697560191154,0.8629997968673706,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,39,10.702697560191154,0.8629895448684692,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,40,10.702697560191154,0.863036036491394,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,41,10.702697560191154,0.863036036491394,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,42,10.702697560191154,0.863034725189209,0.0,754,18,1063,126
test,yolov8,D03_20221017094758-01,43,10.702697560191154,0.8630726337432861,0.0,754,18,1063,126
