dataset,tracker,video,frame,inference_time[ms],confidence,class_index,x1,y1,x2,y2
test,yolov8,D03_20221110191256-00,0,9.18351300060749,0.8220141530036926,0.0,1214,590,1414,806
test,yolov8,D03_20221110191256-00,1,9.18351300060749,0.826996386051178,0.0,1213,591,1414,806
test,yolov8,D03_20221110191256-00,2,9.18351300060749,0.8169803619384766,0.0,1215,590,1413,806
test,yolov8,D03_20221110191256-00,3,9.18351300060749,0.8174566030502319,0.0,1213,590,1414,804
test,yolov8,D03_20221110191256-00,4,9.18351300060749,0.8179051876068115,0.0,1215,591,1414,805
test,yolov8,D03_20221110191256-00,5,9.18351300060749,0.8158670663833618,0.0,1215,591,1414,805
test,yolov8,D03_20221110191256-00,6,9.18351300060749,0.8274435997009277,0.0,1213,592,1415,806
test,yolov8,D03_20221110191256-00,7,9.18351300060749,0.8199498653411865,0.0,1215,591,1414,805
test,yolov8,D03_20221110191256-00,8,9.18351300060749,0.829295814037323,0.0,1213,592,1415,806
test,yolov8,D03_20221110191256-00,9,9.18351300060749,0.8206827640533447,0.0,1214,592,1414,805
test,yolov8,D03_20221110191256-00,10,9.18351300060749,0.8076575994491577,0.0,1214,590,1413,804
test,yolov8,D03_20221110191256-00,11,9.18351300060749,0.8081092238426208,0.0,1215,590,1413,806
test,yolov8,D03_20221110191256-00,12,9.18351300060749,0.821403980255127,0.0,1215,591,1414,805
test,yolov8,D03_20221110191256-00,13,9.18351300060749,0.828279435634613,0.0,1214,592,1415,806
test,yolov8,D03_20221110191256-00,14,9.18351300060749,0.8107303380966187,0.0,1214,590,1413,804
test,yolov8,D03_20221110191256-00,15,9.18351300060749,0.8211715221405029,0.0,1215,591,1414,806
test,yolov8,D03_20221110191256-00,16,9.18351300060749,0.819567084312439,0.0,1215,590,1414,806
test,yolov8,D03_20221110191256-00,17,9.18351300060749,0.8189187049865723,0.0,1215,590,1414,806
test,yolov8,D03_20221110191256-00,18,9.18351300060749,0.8225583434104919,0.0,1214,591,1415,807
test,yolov8,D03_20221110191256-00,19,9.18351300060749,0.8106402158737183,0.0,1214,589,1413,804
test,yolov8,D03_20221110191256-00,20,9.18351300060749,0.8269952535629272,0.0,1214,591,1415,807
test,yolov8,D03_20221110191256-00,21,9.18351300060749,0.811466634273529,0.0,1215,589,1413,806
test,yolov8,D03_20221110191256-00,22,9.18351300060749,0.8197187781333923,0.0,1214,590,1415,806
test,yolov8,D03_20221110191256-00,23,9.18351300060749,0.8127216100692749,0.0,1212,588,1416,811
test,yolov8,D03_20221110191256-00,24,9.18351300060749,0.8070474863052368,0.0,1214,589,1414,805
test,yolov8,D03_20221110191256-00,25,9.18351300060749,0.8212273120880127,0.0,1214,590,1415,806
test,yolov8,D03_20221110191256-00,26,9.18351300060749,0.8200594186782837,0.0,1213,590,1414,806
test,yolov8,D03_20221110191256-00,27,9.18351300060749,0.8231001496315002,0.0,1213,591,1415,806
test,yolov8,D03_20221110191256-00,28,9.18351300060749,0.8227499723434448,0.0,1213,591,1415,807
test,yolov8,D03_20221110191256-00,29,9.18351300060749,0.818879246711731,0.0,1214,590,1414,806
test,yolov8,D03_20221110191256-00,30,9.18351300060749,0.8272696137428284,0.0,1214,592,1414,806
test,yolov8,D03_20221110191256-00,31,9.18351300060749,0.8253612518310547,0.0,1213,591,1415,806
test,yolov8,D03_20221110191256-00,32,9.18351300060749,0.8201040029525757,0.0,1214,590,1415,805
test,yolov8,D03_20221110191256-00,33,9.18351300060749,0.825992226600647,0.0,1213,591,1415,805
test,yolov8,D03_20221110191256-00,34,9.18351300060749,0.8309268951416016,0.0,1212,591,1416,805
test,yolov8,D03_20221110191256-00,35,9.18351300060749,0.8235245943069458,0.0,1213,591,1415,805
test,yolov8,D03_20221110191256-00,36,9.18351300060749,0.8296912908554077,0.0,1212,591,1416,806
test,yolov8,D03_20221110191256-00,37,9.18351300060749,0.8299200534820557,0.0,1211,591,1415,806
test,yolov8,D03_20221110191256-00,38,9.18351300060749,0.8317164182662964,0.0,1212,591,1415,807
test,yolov8,D03_20221110191256-00,39,9.18351300060749,0.8273210525512695,0.0,1212,591,1415,807
test,yolov8,D03_20221110191256-00,40,9.18351300060749,0.8222182989120483,0.0,1213,591,1414,807
test,yolov8,D03_20221110191256-00,41,9.18351300060749,0.8164571523666382,0.0,1214,590,1413,807
test,yolov8,D03_20221110191256-00,42,9.18351300060749,0.8258177042007446,0.0,1213,591,1415,807
test,yolov8,D03_20221110191256-00,43,9.18351300060749,0.8260089159011841,0.0,1213,591,1415,807
test,yolov8,D03_20221110191256-00,44,9.18351300060749,0.8218499422073364,0.0,1213,591,1415,806
test,yolov8,D03_20221110191256-00,45,9.18351300060749,0.8302701711654663,0.0,1212,592,1415,806
test,yolov8,D03_20221110191256-00,46,9.18351300060749,0.8208181262016296,0.0,1213,591,1414,805
test,yolov8,D03_20221110191256-00,47,9.18351300060749,0.8205103278160095,0.0,1214,592,1414,805
test,yolov8,D03_20221110191256-00,48,9.18351300060749,0.8247420191764832,0.0,1213,591,1414,806
test,yolov8,D03_20221110191256-00,49,9.18351300060749,0.8267694711685181,0.0,1213,591,1414,806
test,yolov8,D03_20221110191256-00,50,9.18351300060749,0.8280348777770996,0.0,1215,591,1414,806
test,yolov8,D03_20221110191256-00,51,9.18351300060749,0.827521026134491,0.0,1215,590,1414,806
test,yolov8,D03_20221110191256-00,52,9.18351300060749,0.8299635648727417,0.0,1216,592,1413,806
